imo;speed 0.0 - 0.5;speed 0.5 - 1.0;speed 1.0 - 1.5;speed 1.5 - 2.0;speed 2.0 - 2.5;speed 2.5 - 3.0;speed 3.0 - 3.5;speed 3.5 - 4.0;speed 4.0 - 4.5;speed 4.5 - 5.0;speed 5.0 - 5.5;speed 5.5 - 6.0;speed 6.0 - 6.5;speed 6.5 - 7.0;speed 7.0 - 7.5;speed 7.5 - 8.0;speed 8.0 - 8.5;speed 8.5 - 9.0;speed 9.0 - 9.5;speed 9.5 - 10.0;speed 10.0 - 10.5;speed 10.5 - 11.0;speed 11.0 - 11.5;speed 11.5 - 12.0;speed 12.0 - 12.5;speed 12.5 - 13.0;speed 13.0 - 13.5;speed 13.5 - 14.0;speed 14.0 - 14.5;speed 14.5 - 15.0;speed 15.0 - 15.5;speed 15.5 - 16.0;speed 16.0 - 16.5;speed 16.5 - 17.0;speed 17.0 - 17.5;speed 17.5 - 18.0;speed 18.0 - 18.5;speed 18.5 - 19.0;speed 19.0 - 19.5;speed 19.5 - 20.0;speed 20.0 - 20.5;speed 20.5 - 21.0;speed 21.0 - 21.5;speed 21.5 - 22.0;speed 22.0 - 22.5;speed 22.5 - 23.0;speed 23.0 - 23.5;speed 23.5 - 24.0;speed 24.0 - 24.5;speed 24.5 - 25.0;speed 25.0 - 25.5;speed 25.5 - 26.0;speed 26.0 - 26.5;speed 26.5 - 27.0;speed 27.0 - 27.5;speed 27.5 - 28.0;speed 28.0 - 28.5;speed 28.5 - 29.0;speed 29.0 - 29.5;speed 29.5 - 30.0;speed >30.0
6460113;0.0566;0.0017;0.0021;0.0028;0.0022;0.004;0.0021;0.001;0.001;0.0015;0.0022;0.0013;0.0013;0.0039;0.009;0.006;0.0071;0.0046;0.0093;0.0157;0.0207;0.0345;0.0342;0.0431;0.0481;0.0434;0.0352;0.0221;0.0166;0.0299;0.0497;0.042;0.0369;0.0328;0.0512;0.0643;0.0837;0.0986;0.0505;0.0161;0.0071;0.0022;0.0008;0.0004;0.0001;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6460114;0.0707;0.0053;0.0033;0.0063;0.0044;0.006;0.007;0.0125;0.01;0.0266;0.0157;0.019;0.0055;0.0102;0.0074;0.006;0.0049;0.0142;0.0083;0.0247;0.016;0.0166;0.0081;0.0345;0.026;0.0514;0.0366;0.0291;0.0147;0.0239;0.0183;0.0577;0.0334;0.04;0.0238;0.0703;0.0588;0.1138;0.0327;0.0199;0.0035;0.002;0.0004;0;0.0002;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6183479;0.33;0.0037;0.0043;0.0039;0.0021;0.0039;0.0055;0.0048;0.0037;0.0037;0.0023;0.0023;0.0053;0.0089;0.0053;0.0053;0.0057;0.0087;0.0091;0.0091;0.0041;0.0064;0.0073;0.0096;0.0073;0.0057;0.0053;0.0091;0.0121;0.0133;0.0256;0.035;0.0377;0.0617;0.0775;0.0784;0.0713;0.0489;0.027;0.0158;0.0069;0.0043;0.0014;0.0005;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6464848;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6495371;0.8388;0.0631;0.0126;0.0101;0.0057;0.0056;0.0031;0.0033;0.0013;0.0013;0.0013;0.0012;0.0011;0.0017;0.0018;0.0027;0.0024;0.0137;0.0083;0.0167;0.0023;0.0015;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6458013;0.1487;0.0019;0.0009;0.0013;0.0013;0.001;0.001;0.0013;0.0011;0.0029;0.0028;0.0102;0.004;0.01;0.0027;0.0066;0.0082;0.0095;0.0107;0.0102;0.0153;0.0143;0.0243;0.0353;0.0432;0.0587;0.0527;0.0465;0.0547;0.0656;0.068;0.0532;0.0424;0.0368;0.0362;0.0363;0.046;0.0216;0.0085;0.002;0.001;0.0004;0.0001;0.0004;0.0001;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6495786;0.6368;0.0218;0.0355;0.0322;0.019;0.0202;0.0235;0.0212;0.0247;0.0267;0.019;0.0221;0.0186;0.0215;0.0193;0.0136;0.01;0.0051;0.0039;0.0018;0.0022;0.0005;0.0002;0.0001;0.0002;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6495787;0.6479;0.0183;0.0309;0.0309;0.0174;0.0212;0.0214;0.0228;0.0243;0.0266;0.0226;0.0217;0.0216;0.0182;0.0157;0.0126;0.0118;0.0053;0.0039;0.0024;0.0013;0.0005;0.0004;0.0001;0.0001;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6472323;0.8214;0.0257;0.0063;0.0031;0.003;0.0026;0.0025;0.0029;0.0023;0.0016;0.0014;0.0017;0.0021;0.0009;0.0016;0.0016;0.0017;0.0026;0.0042;0.0042;0.0039;0.0039;0.0051;0.0099;0.0162;0.0264;0.0257;0.0117;0.0038;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6476575;0.7681;0.0016;0.0013;0.0009;0.0007;0.0021;0.0031;0.003;0.0013;0.0039;0.0051;0.0067;0.0075;0.0067;0.0043;0.0058;0.0063;0.0064;0.0076;0.0094;0.0084;0.0073;0.006;0.0066;0.0052;0.0063;0.0049;0.0097;0.0145;0.0137;0.0122;0.0115;0.0099;0.009;0.0076;0.0075;0.0045;0.0027;0.0004;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6495795;0.6959;0.0203;0.0292;0.0267;0.0157;0.0183;0.0226;0.0202;0.0206;0.0211;0.0172;0.0165;0.0168;0.0171;0.0163;0.0098;0.0072;0.002;0.0026;0.0016;0.0011;0.0001;0.0006;0.0002;0.0001;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6458014;0.1938;0.007;0.0023;0.0015;0.0024;0.0014;0.0009;0.0005;0.0003;0.001;0.0006;0.0008;0.0013;0.0009;0.0015;0.0028;0.0019;0.0057;0.0033;0.006;0.0038;0.0075;0.0122;0.0272;0.0556;0.0793;0.0653;0.0816;0.0866;0.0751;0.0626;0.0345;0.0302;0.0212;0.0231;0.0323;0.0282;0.0216;0.0116;0.004;0.0008;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6471672;0.1009;0.0035;0.0019;0.0017;0.0004;0.0006;0.0009;0.0017;0.001;0.0009;0.0005;0.0011;0.0011;0.0015;0.0019;0.0037;0.0031;0.0037;0.0041;0.0075;0.0109;0.0113;0.0139;0.0209;0.0252;0.0327;0.0272;0.0296;0.0364;0.0452;0.0611;0.0599;0.0653;0.052;0.0815;0.0632;0.0943;0.0525;0.0582;0.0108;0.0053;0.0004;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6471673;0.1534;0.0039;0.0007;0.001;0.0014;0.0016;0.0012;0.0011;0.0012;0.0009;0.001;0.001;0.0011;0.0025;0.0021;0.003;0.0027;0.0052;0.0097;0.0173;0.0079;0.0105;0.014;0.0277;0.0438;0.0444;0.0458;0.053;0.0735;0.076;0.0836;0.0575;0.0534;0.0298;0.0282;0.0228;0.0329;0.0296;0.0269;0.0152;0.0082;0.0014;0.0004;0.0005;0.0005;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6474572;0.999;0.0007;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6473643;0.7668;0.0085;0.0006;0.0006;0.0007;0.001;0.0025;0.0019;0.0014;0.0011;0.0017;0.0038;0.0038;0.0114;0.011;0.027;0.0121;0.0121;0.0056;0.0114;0.0079;0.0222;0.0115;0.0275;0.0141;0.0149;0.0033;0.0081;0.0017;0.0033;0.0005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6473651;0.5864;0.0251;0.0075;0.0042;0.0035;0.002;0.003;0.0019;0.0021;0.0015;0.0014;0.0051;0.0071;0.0137;0.0155;0.0351;0.0248;0.0233;0.0091;0.05;0.0328;0.0635;0.0251;0.0348;0.0113;0.0084;0.0019;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6501267;0.4993;0.0156;0.0119;0.0159;0.0122;0.0142;0.0136;0.021;0.0156;0.0271;0.0268;0.0474;0.0362;0.0803;0.0352;0.0796;0.0207;0.0149;0.0078;0.0024;0.001;0.001;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6501275;0.6925;0.0061;0.0039;0.0067;0.0033;0.005;0.0072;0.0039;0.0084;0.0084;0.0111;0.0139;0.0156;0.0228;0.0262;0.039;0.0373;0.0474;0.0267;0.0072;0.0033;0.0017;0.0011;0.0006;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6472993;0.1272;0.0107;0.0079;0.0059;0.0054;0.0022;0.0025;0.0022;0.0008;0.0009;0.0017;0.0015;0.0014;0.0011;0.0014;0.0025;0.0046;0.006;0.0076;0.011;0.008;0.0145;0.0159;0.0334;0.0391;0.0368;0.038;0.0448;0.0419;0.0332;0.0371;0.0482;0.0603;0.0451;0.043;0.0493;0.055;0.0736;0.0473;0.024;0.0051;0.0009;0.0008;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6472994;0.071;0.0121;0.0065;0.0042;0.0017;0.0014;0.002;0.0008;0.002;0.0022;0.0052;0.0086;0.0063;0.0038;0.0035;0.0028;0.002;0.0031;0.0018;0.0022;0.004;0.0057;0.0114;0.018;0.0297;0.0284;0.0358;0.0324;0.042;0.0535;0.0824;0.1021;0.0663;0.059;0.0546;0.0551;0.0721;0.0649;0.0281;0.0074;0.0026;0.0009;0.0002;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6524857;0.9883;0.0034;0.0011;0.0007;0.0007;0.0007;0.0007;0;0.0002;0;0.0002;0.0002;0;0.0005;0.0007;0;0;0.0009;0.0002;0.0005;0;0.0002;0.0002;0.0005;0;0;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6488987;0.9543;0.0037;0.0014;0.0014;0.0023;0.0005;0.0005;0.0005;0;0.0009;0.0027;0.0018;0.0027;0.0014;0.0018;0.0014;0.0009;0.0014;0.0014;0.0027;0.0018;0.0018;0;0.0018;0.0014;0.0023;0.0018;0.0018;0.0032;0.0005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6491771;0.3994;0.0021;0.001;0.0016;0.0009;0.0016;0.0029;0.0036;0.002;0.0037;0.0029;0.0061;0.0053;0.0179;0.0124;0.0542;0.0268;0.1076;0.0594;0.1573;0.0495;0.0614;0.0112;0.007;0.0012;0.0007;0.0002;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6503451;0.5514;0.0052;0.0014;0.0016;0.0015;0.0049;0.0024;0.0049;0.0042;0.0094;0.008;0.0181;0.0154;0.0344;0.013;0.0376;0.0183;0.0626;0.0277;0.084;0.0229;0.0496;0.0076;0.0114;0.0015;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6469277;0.7996;0.0019;0.0015;0.001;0.0019;0.0019;0.0012;0.004;0.0036;0.0062;0.0067;0.0055;0.0059;0.007;0.0073;0.006;0.0047;0.0025;0.0031;0.0021;0.0022;0.0042;0.0026;0.0051;0.003;0.0031;0.0052;0.0055;0.0077;0.0123;0.0107;0.015;0.0088;0.0133;0.006;0.012;0.0049;0.0047;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6497979;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6213817;0.99;0.0092;0.0004;0.0001;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6484823;0.4969;0.0752;0.0326;0.0209;0.0175;0.0148;0.0153;0.017;0.0228;0.0268;0.0256;0.0317;0.0303;0.0207;0.0141;0.0126;0.0103;0.017;0.0148;0.0174;0.0126;0.0157;0.0125;0.0117;0.0081;0.0043;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6405859;0.7518;0.043;0.0255;0.0167;0.0147;0.0132;0.0154;0.0135;0.0056;0.0047;0.004;0.0022;0.0026;0.0045;0.0085;0.0088;0.0084;0.0065;0.0128;0.015;0.007;0.0025;0.0031;0.001;0.0003;0.001;0.0031;0.0029;0.0003;0.0006;0.0001;0;0;0.0001;0.0001;0;0.0001;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6332503;0.3527;0.0131;0.0115;0.0094;0.0083;0.0052;0.0056;0.0052;0.0048;0.008;0.0064;0.007;0.0079;0.0069;0.0053;0.0075;0.0074;0.0068;0.0052;0.0067;0.0068;0.0056;0.0054;0.0051;0.0071;0.0069;0.0063;0.0053;0.0069;0.0085;0.007;0.0076;0.006;0.0079;0.01;0.0112;0.0125;0.0162;0.018;0.0233;0.0221;0.0294;0.0279;0.0394;0.035;0.0628;0.0566;0.0356;0.0138;0.0025;0.0004;0;0;0;0;0;0;0;0;0;0
6332511;0.4309;0.0098;0.0098;0.0063;0.0046;0.0046;0.0033;0.0046;0.0057;0.0039;0.0035;0.0024;0.0041;0.0041;0.0044;0.0052;0.005;0.005;0.0031;0.0035;0.0035;0.0044;0.0054;0.0048;0.0031;0.0046;0.0054;0.0059;0.0033;0.0068;0.007;0.0083;0.0059;0.0087;0.0115;0.0126;0.0087;0.0124;0.019;0.0246;0.0181;0.0214;0.0192;0.0253;0.0386;0.0436;0.0551;0.0359;0.0359;0.0137;0.0035;0.0002;0;0;0;0;0;0;0;0;0
6467486;0.1504;0.0025;0.0008;0.0014;0.0018;0.0028;0.0017;0.0008;0.001;0.0015;0.0018;0.0018;0.004;0.0051;0.0041;0.005;0.0073;0.0205;0.0179;0.0196;0.015;0.0085;0.0105;0.0092;0.0073;0.0054;0.0073;0.0112;0.0168;0.027;0.0375;0.0499;0.0616;0.0691;0.0664;0.078;0.0953;0.0895;0.0516;0.0191;0.007;0.0033;0.0012;0.0006;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6467478;0.1285;0.0109;0.0088;0.0057;0.0027;0.0016;0.0017;0.0038;0.0011;0.0037;0.004;0.0044;0.0031;0.004;0.0052;0.0059;0.0098;0.0092;0.0131;0.0082;0.0059;0.0033;0.0041;0.0064;0.0178;0.0228;0.0102;0.0102;0.0112;0.009;0.0194;0.0238;0.0232;0.0509;0.0679;0.1079;0.1287;0.1408;0.0663;0.0246;0.0075;0.0028;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6481183;0.7917;0.0055;0.0027;0.001;0.0018;0.0034;0.0056;0.0034;0.0055;0.0055;0.0064;0.0161;0.0416;0.0551;0.0227;0.018;0.0111;0.0032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6481175;0.9851;0.0081;0.0024;0.0016;0.0015;0.0002;0.0005;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6504339;0.6451;0.0179;0.0144;0.0166;0.0144;0.0116;0.0114;0.0133;0.0163;0.0198;0.0254;0.0353;0.0454;0.04;0.0243;0.0146;0.012;0.0075;0.0058;0.0039;0.0026;0.0011;0.0004;0.0004;0;0.0002;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6504341;0.6712;0.0172;0.0096;0.0081;0.01;0.0096;0.01;0.0207;0.0156;0.0341;0.0229;0.0494;0.0264;0.0318;0.0169;0.0143;0.0078;0.0107;0.0056;0.0053;0.0006;0.0008;0.001;0.0002;0.0002;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6505453;0.7785;0.0558;0.0295;0.0224;0.015;0.015;0.0137;0.0129;0.0097;0.0105;0.015;0.0084;0.0053;0.0047;0.0016;0.0008;0.0003;0;0.0008;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6456967;0.2485;0.006;0.0011;0.0014;0.0014;0.0014;0.0012;0.0006;0.0011;0.0012;0.0017;0.0023;0.0031;0.002;0.0038;0.0038;0.0077;0.0077;0.0139;0.0182;0.0286;0.0277;0.0277;0.0462;0.0551;0.0371;0.0479;0.0631;0.0747;0.0731;0.0708;0.0448;0.0389;0.0185;0.0102;0.0028;0.0031;0.0011;0.0002;0.0003;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6496639;0.2246;0.0039;0.001;0.0012;0.0005;0.0004;0.0008;0.0006;0.001;0.001;0.0006;0.0017;0.0019;0.0014;0.003;0.0018;0.0054;0.0085;0.0183;0.0299;0.0361;0.0198;0.0122;0.0153;0.0183;0.0232;0.0379;0.0531;0.0833;0.106;0.1103;0.0965;0.0448;0.0201;0.0106;0.0043;0.0006;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6496640;0.1908;0.0113;0.0078;0.0053;0.0015;0.002;0.0016;0.0015;0.0023;0.0018;0.001;0.0009;0.001;0.002;0.0032;0.0045;0.014;0.0092;0.0088;0.0107;0.0193;0.0268;0.0187;0.0139;0.0129;0.0158;0.0186;0.0225;0.0345;0.056;0.1125;0.1279;0.1125;0.0686;0.0304;0.0129;0.0041;0.0048;0.0038;0.0022;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6501694;0.9168;0.0085;0.0038;0.0041;0.0028;0.0032;0.0017;0.0017;0.0013;0.0032;0.0019;0.0124;0.0038;0.0192;0.0036;0.0066;0.0008;0.0047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6491458;0.2894;0.0063;0.0043;0.0031;0.0028;0.0021;0.0018;0.0022;0.0037;0.0045;0.0028;0.0055;0.007;0.0113;0.012;0.012;0.0125;0.0126;0.0096;0.0137;0.019;0.0183;0.0232;0.0322;0.0304;0.0271;0.0233;0.0233;0.03;0.0208;0.0307;0.0324;0.0521;0.032;0.0265;0.0172;0.0345;0.0427;0.047;0.0123;0.0042;0.0007;0.0001;0.0006;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6485222;0.8595;0.0173;0.0056;0.003;0.0025;0.0019;0.0017;0.0016;0.0012;0.0017;0.0019;0.0031;0.0031;0.0077;0.0028;0.0052;0.0023;0.0026;0.0032;0.0059;0.0044;0.0058;0.0037;0.0083;0.0079;0.0159;0.0044;0.0115;0.0027;0.0015;0.0001;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6487500;0.6341;0.0313;0.0131;0.0077;0.0041;0.005;0.0033;0.0044;0.0032;0.0032;0.0032;0.0047;0.0054;0.0066;0.0063;0.0087;0.0135;0.0187;0.0227;0.0265;0.0392;0.0515;0.037;0.0194;0.0104;0.0085;0.0046;0.0025;0.0013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6473573;0.8901;0.0008;0.0007;0.0005;0.0001;0.0005;0.0015;0.002;0.0012;0.0009;0.0027;0.0008;0.0028;0.0023;0.0043;0.0154;0.0243;0.0137;0.011;0.0078;0.0072;0.0035;0.0027;0.0015;0.0003;0.0005;0;0.0004;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001
6486484;0.7741;0.0102;0.005;0.0048;0.0022;0.0031;0.0022;0.0029;0.0018;0.0018;0.0022;0.0023;0.002;0.0018;0.0016;0.0018;0.0031;0.0021;0.0025;0.0059;0.0069;0.0153;0.0176;0.0341;0.0302;0.0311;0.0244;0.0043;0.0009;0.0002;0.0001;0.0001;0.0001;0.0001;0;0.0001;0;0;0.0004;0;0.0002;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0.0001
6485977;0.6146;0.0119;0.0191;0.0222;0.0209;0.0248;0.0232;0.0326;0.0305;0.0301;0.0205;0.0142;0.0125;0.0088;0.0055;0.0063;0.0044;0.0034;0.0058;0.0073;0.0062;0.0096;0.0179;0.0174;0.0155;0.0081;0.0042;0.0022;0.0003;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6483475;0.6442;0.0091;0.0069;0.0109;0.0086;0.0133;0.0101;0.0206;0.021;0.0494;0.0236;0.0347;0.0163;0.0294;0.0162;0.0328;0.0154;0.0229;0.0111;0.0029;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6483483;0.6413;0.0077;0.0088;0.008;0.0085;0.0134;0.0104;0.0227;0.0225;0.0392;0.0203;0.0291;0.015;0.0334;0.0241;0.0354;0.023;0.0247;0.0082;0.0037;0.0005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6483448;0.6732;0.0071;0.0065;0.0087;0.0087;0.008;0.0064;0.0101;0.0109;0.0198;0.0116;0.0254;0.0157;0.037;0.0194;0.0332;0.0217;0.036;0.0261;0.0115;0.0031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6483491;0.6764;0.0088;0.0065;0.0078;0.0053;0.0084;0.0081;0.0113;0.0113;0.0231;0.0139;0.024;0.0182;0.0283;0.02;0.0317;0.027;0.0431;0.0192;0.0051;0.0018;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6483456;0.7282;0.015;0.0098;0.0129;0.0081;0.0113;0.0085;0.0186;0.0171;0.0247;0.0126;0.0193;0.0172;0.0194;0.0122;0.0222;0.0188;0.0175;0.0058;0.0009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6483499;0.685;0.0121;0.0081;0.01;0.0097;0.0082;0.0095;0.0144;0.0156;0.0268;0.0145;0.0385;0.021;0.0179;0.0121;0.0323;0.0252;0.0257;0.012;0.0014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6483464;0.6523;0.0086;0.0068;0.0078;0.0063;0.0072;0.0056;0.008;0.0066;0.0196;0.0142;0.0446;0.0297;0.0244;0.0091;0.0214;0.0207;0.0328;0.0191;0.0231;0.0204;0.0077;0.0029;0.0008;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6483501;0.6149;0.0116;0.0085;0.0071;0.0061;0.0067;0.0081;0.012;0.0054;0.0223;0.0218;0.0517;0.0341;0.0471;0.0471;0.0528;0.0236;0.0105;0.0071;0.0009;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6483467;0.6329;0.0158;0.0081;0.0082;0.0062;0.0096;0.0066;0.0113;0.0105;0.0175;0.013;0.0361;0.0266;0.0285;0.0152;0.0329;0.0343;0.0469;0.0286;0.0084;0.0023;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6483509;0.7057;0.0097;0.0082;0.0093;0.0082;0.0102;0.009;0.0149;0.012;0.0205;0.0145;0.0298;0.0161;0.0275;0.0174;0.0393;0.019;0.021;0.0056;0.0017;0.0004;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6496345;0.8857;0.0093;0.0082;0.0055;0.0043;0.0031;0.0032;0.002;0.0004;0.0015;0.0009;0.0011;0.0011;0.0009;0.0013;0.0012;0.0012;0.0009;0.001;0.0015;0.0007;0.0038;0.0058;0.0097;0.0098;0.0135;0.0086;0.0056;0.0047;0.0021;0.0016;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6516643;0.9436;0.0067;0.005;0.005;0.0035;0.0031;0.0023;0.0021;0.0018;0.0029;0.0032;0.0047;0.0035;0.0031;0.0023;0.0018;0.0019;0.0018;0.0013;0.0004;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6489441;0.8236;0.0053;0.0028;0.0029;0.004;0.0034;0.0036;0.0029;0.0034;0.0044;0.0036;0.0052;0.0052;0.0068;0.0079;0.0069;0.0072;0.009;0.008;0.0076;0.0102;0.0115;0.0112;0.0096;0.0067;0.0079;0.0057;0.0041;0.0045;0.0032;0.001;0.0004;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
